,commitID,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
0,7_f1fb79280625bc3ebcc658b6b4e39c79683f8dacclass,2.9084,5.17939,2.27099,2.9084,12.55725,1.30916,0.0916,7.94275,130.26336,0.17291,-0.07194,-0.07194,7.14504,0.5916,4.74809,0.34351,0.15649,1.89695,6.81679,0.00763,0.01145,0.06107,1.77481,0.72901,0.43893,1.14885,0.05725,0.12977,0.69084,0,4.68321,49.0916,3.81679,0.60687,2.04198,0.62595,0.69466,11.06489,4.93511,7.41985,2.48092,4.6145,0.71374,0.41985,0.03435,0,47.66031,16.04198,0.04962
1,3_73d75d9502fa67c998d697c58eec30fea3125cb2class,3.51123,5.46459,1.95337,3.51123,11.43523,1.23143,0.13299,8.21244,86.58377,0.14966,-0.00752,-0.00752,6.48014,0.51641,4.23834,0.31779,0.33851,1.58549,6.17962,0.05699,0.13126,0.04318,1.76166,0.69775,0.36097,1.04145,0.07254,0.2867,0.76857,0,1.8791,46.92573,3.19689,0.53713,2.03627,0.71675,0.56477,10.70984,4.52159,7.08463,2.45423,4.76857,0.92401,0.31606,0.02763,0,44.60967,27.73057,0.15371
2,5_15e457cb965c639a628d8b676a5346617f8d692dclass,3.07326,5.3663,2.29304,3.07326,12.67399,1.2967,0.0989,7.89377,117.41026,0.1834,-0.05263,-0.05263,7.30403,0.42857,4.68498,0.31868,0.26007,2.04029,7,0.00733,0.15018,0.05128,1.9304,0.80586,0.46886,1.2674,0.06227,0.13187,0.79853,0,3.98901,48.67399,3.99267,0.54212,2.24908,0.56044,0.66667,10.7033,4.49451,7.39194,2.28938,4.73626,0.7033,0.39194,0.02564,0,47.75092,19.56044,0.12454
3,2_c44cc0062c76f498a8b11572b53cc2db55fbf93class,3.05535,5.36162,2.30627,3.05535,12.65683,1.29889,0.09963,7.98524,116.90775,0.18321,-0.05333,-0.05333,7.24354,0.43542,4.71587,0.32103,0.26199,1.94465,6.94096,0.00738,0.15129,0.05166,1.95203,0.8155,0.47232,1.28413,0.06273,0.13284,0.81181,0,4.09963,48.92251,4.02214,0.54613,2.26568,0.56458,0.67159,10.78229,4.52768,7.45756,2.30627,4.7786,0.7048,0.39483,0.02583,0,47.82288,19.69742,0.12546
4,10_9b23ba9096b720f282cdb1a93d28f0cd0f5717f8class,3.06909,5.35273,2.28364,3.06909,12.65818,1.29455,0.09818,7.88727,116.77091,0.18415,-0.05195,-0.05195,7.30182,0.42909,4.68,0.32364,0.25818,2.04,6.99636,0.00727,0.14909,0.05091,1.92,0.80364,0.46545,1.26182,0.06182,0.13091,0.79636,0,4.02909,48.74182,3.97455,0.54909,2.24,0.55636,0.66545,10.98182,4.47636,7.43636,2.32364,4.74182,0.69818,0.38909,0.02545,0,47.89818,19.41818,0.12364
5,6_3a4af5521af2bd0c6731108ea8009e507af99a0fclass,3.21138,5.99593,2.78455,3.21138,12.88211,1.34146,0.11382,8.08537,136.97154,0.17948,-0.08065,-0.08065,7.06911,0.60569,5.02846,0.31301,0.20732,1.52033,6.77236,0.00813,0.0122,0.06504,1.79268,0.6626,0.37805,1.21545,0.06098,0.13821,0.63008,0,4.87805,51.22358,3.9878,0.64634,2.26829,0.6748,0.71951,11.73984,5.14228,7.7439,2.45122,4.7561,0.75203,0.44715,0.03659,0,47.3374,12.85366,0.05285
6,4_897ae29be2600c8e1899fd2f47270010d660e3e1class,3.00373,5.29478,2.29104,3.00373,12.79478,1.29104,0.09701,8.03358,118.30597,0.18481,-0.05442,-0.05442,7.27612,0.46269,4.72388,0.3694,0.25746,1.92537,6.92537,0.00746,0.15299,0.05224,1.95896,0.83582,0.47761,1.27985,0.06716,0.13433,0.8097,0,4.12687,49.29851,4.0709,0.55597,2.3097,0.56716,0.68284,10.91418,4.60821,7.48507,2.36567,4.79104,0.70896,0.39925,0.02612,0,47.98881,19.78731,0.04851
7,9_9bae5faa802ec37227ee8fa86132668fa9556aedclass,3.40704,6.47739,3.07035,3.40704,13.87437,1.38191,0.11055,10.1608,123.8794,0.20895,-0.02326,-0.02326,6.87437,0.73367,5.66834,0.35176,0.26131,0.59296,6.54271,0.01005,0.01508,0.0804,2.1005,0.69849,0.36181,1.40704,0.1608,0.17085,0.65327,0,6.32663,58.82412,4.55779,0.80402,2.73869,0.79397,0.84925,14.15578,6.0603,9.32161,2.78392,5.70352,0.8995,0.51759,0.04523,0,45.65829,15.66332,0.06533
8,1_95f82f93cecd54162a3203f9e1e903ace5c8ca01class,3.02247,5.31461,2.29213,3.02247,13.13109,1.31461,0.09363,8.10112,132.15356,0.18649,-0.05594,-0.05594,7.5618,0.44195,4.99625,0.35955,0.2809,1.92509,7.22472,0.00749,0.15356,0.05243,1.94382,0.81273,0.47191,1.25468,0.06367,0.15356,0.79026,0,4.34457,50.52809,3.96255,0.59176,2.27715,0.5618,0.70037,10.97753,4.70787,7.82772,2.397,4.81273,0.71536,0.40449,0.03371,0,47.7191,19.85019,0.04869
9,8_d77b4fa0b4e80314ee299842fe43743351dcc5b4class,3.25506,6.04049,2.78543,3.25506,12.77328,1.32389,0.09717,8.06883,135.85425,0.18111,-0.08065,-0.08065,7.02834,0.61134,4.98785,0.34413,0.15789,1.53846,6.7004,0.0081,0.01215,0.06478,1.77733,0.66802,0.37652,1.20243,0.06073,0.13765,0.63563,0,5.08097,50.91903,3.97166,0.64372,2.23482,0.67206,0.72065,11.65992,5.08097,7.67611,2.44534,4.73684,0.74089,0.44534,0.03644,0,47.33603,12.8664,0.05263
