file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\main\java\eu\verdelhan\ta4j\indicators\trackers\TripleEMAIndicator.java,eu.verdelhan.ta4j.indicators.trackers.TripleEMAIndicator,class,3,3,0,3,2,1,0,1,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,13,1,0,0,0,1,0,2,4,4,4,0,0,0,0,21,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\test\java\eu\verdelhan\ta4j\indicators\volume\OnBalanceVolumeIndicatorTest.java,eu.verdelhan.ta4j.indicators.volume.OnBalanceVolumeIndicatorTest,class,6,6,0,6,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,54,2,0,2,0,0,0,0,19,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\main\java\eu\verdelhan\ta4j\indicators\trackers\RSIIndicator.java,eu.verdelhan.ta4j.indicators.trackers.RSIIndicator,class,4,9,5,4,5,1,0,5,0,0.375,0.0,0.0,4,0,3,1,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,20,4,0,1,0,1,1,5,4,5,4,1,0,0,0,25,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\main\java\eu\verdelhan\ta4j\indicators\CachedIndicator.java,eu.verdelhan.ta4j.indicators.CachedIndicator,class,3,37,34,3,10,1,0,9,4,0.5,0.0,0.0,4,0,2,1,1,0,3,1,0,0,1,0,0,1,0,0,0,0,1,27,2,2,3,0,3,0,2,2,2,2,3,0,0,0,28,1025,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\main\java\eu\verdelhan\ta4j\indicators\helpers\DirectionalDownIndicator.java,eu.verdelhan.ta4j.indicators.helpers.DirectionalDownIndicator,class,4,6,2,4,3,1,0,3,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,16,2,0,0,0,0,1,0,3,2,3,0,0,0,0,21,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j-examples\src\main\java\ta4jexamples\loaders\CsvTradesLoader.java,ta4jexamples.loaders.CsvTradesLoader,class,7,15,8,7,16,1,0,36,6,0.0,0.0,0.0,4,4,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,73,2,4,3,2,1,14,18,22,9,16,4,0,0,0,68,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\main\java\eu\verdelhan\ta4j\slicers\FullyMemorizedSlicer.java,eu.verdelhan.ta4j.slicers.FullyMemorizedSlicer,class,7,10,3,7,3,2,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,31,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\main\java\eu\verdelhan\ta4j\indicators\helpers\DirectionalUpIndicator.java,eu.verdelhan.ta4j.indicators.helpers.DirectionalUpIndicator,class,4,6,2,4,3,1,0,3,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,2,0,0,16,2,0,0,0,0,1,0,3,2,3,0,0,0,0,21,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\main\java\eu\verdelhan\ta4j\analysis\criteria\NumberOfTradesCriterion.java,eu.verdelhan.ta4j.analysis.criteria.NumberOfTradesCriterion,class,3,5,2,3,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\test\java\eu\verdelhan\ta4j\strategies\StopGainStrategyGainTest.java,eu.verdelhan.ta4j.strategies.StopGainStrategyGainTest,class,9,9,0,9,3,1,0,8,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,45,0,0,0,0,0,0,31,16,0,13,0,0,0,0,27,1,0
