,commitID,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
0,1_18a74643e6fe49e909378754f0535dd38f73f33eclass,4.52255,6.76765,1.6451,4.52255,4.42451,1.21569,0.14706,5.21863,2.86961,-0.44193,-0.00546,-0.00546,3.1451,-0.46765,3.43627,0.10784,0.05882,0.14216,3.63725,0.0098,0,0,1.61765,0.01961,0.01471,1.54902,0,0.05392,0.36275,0,0.57353,28.88039,1.01765,-0.26176,-0.20784,-0.54608,0.62549,0.32647,24.70392,6.83627,3.78235,5.9049,-0.06078,-0.5902,0,0,28.7598,16.03922,0
0,1_00349edef8a9e2664b41aa44139fad6c8aac777aclass,2.81579,4.07895,1.26316,2.81579,5.97368,1.97368,0.31579,7.36842,5.78947,0.21606,-0.16667,-0.16667,3.26316,0.13158,2.34211,0.34211,0.39474,0.18421,2.94737,0,0,0,1.44737,0.10526,0,1.13158,0.28947,0.02632,0.34211,0,0.63158,35.23684,1.52632,0.28947,0.71053,0.5,0.02632,6.47368,0.52632,4,1.86842,4.63158,0.92105,0.07895,0.13158,0,43.63158,54.89474,0.81579
0,2_6adfced4f72fe36b4cbb544bf738ddb4041ea08fclass,3.48348,5.4313,1.94783,3.48348,11.21217,1.22783,0.1287,8.1113,87.48522,0.1505,-0.00763,-0.00763,6.42261,0.51826,4.20348,0.31478,0.31478,1.58957,6.12522,0.05739,0.13043,0.04174,1.74957,0.68522,0.3513,1.04174,0.06957,0.28696,0.75652,0,1.87478,46.21391,3.08,0.54087,1.83652,0.70783,0.55478,10.53739,4.49043,6.97565,2.44174,4.69217,0.91304,0.31826,0.02783,0,44.16174,27.92174,0.10957
1,1_95f82f93cecd54162a3203f9e1e903ace5c8ca01class,3.02247,5.31461,2.29213,3.02247,13.13109,1.31461,0.09363,8.10112,132.15356,0.18649,-0.05594,-0.05594,7.5618,0.44195,4.99625,0.35955,0.2809,1.92509,7.22472,0.00749,0.15356,0.05243,1.94382,0.81273,0.47191,1.25468,0.06367,0.15356,0.79026,0,4.34457,50.52809,3.96255,0.59176,2.27715,0.5618,0.70037,10.97753,4.70787,7.82772,2.397,4.81273,0.71536,0.40449,0.03371,0,47.7191,19.85019,0.04869
