,commitID,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
0,3_85c81f6dffc12ac7d4f6cc24f07c8a55020c64eaclass,5.88571,8.20099,1.71527,5.88571,5.66897,1.81675,-0.45222,6.52611,1.67586,-0.44221,0.19451,0.19451,4.35862,0.733,4.04828,0.70837,0.65911,0.74286,4.25025,0.60985,0.6,0.6,2.23054,0.6197,0.61478,2.16158,0.6,0.65419,0.96453,0.6,1.18128,30.37833,2.24532,0.9399,1.01379,0.65419,1.84138,1.42266,26.13695,8.18621,5.02365,7.23054,1.13695,0.60985,0.6,0.6,29.55074,16.7133,0
1,1_1b3f7949962d01e3d5724437d1fc4d301c124c3bclass,6.28718,9.32821,2.44103,6.28718,5.73846,2.28718,-0.48718,6.98462,2.6359,-0.45242,0.2,0.2,4.18974,0.87179,3.6359,0.81538,0.88205,0.65641,3.97436,0.61026,0.6,0.6,2.15385,0.70256,0.66154,2.02564,0.61026,0.65641,1.04615,0.6,3.12308,28.28718,2.22564,0.94872,1.14872,0.63077,1.49231,2.06667,18.91795,6.95385,3.74872,6.32308,1.13846,0.61026,0.6,0.6,28.90256,22.66667,0.02051
2,2_1758889a3106f896f91763b180c976095f1235c8class,5.76327,8.18163,1.81837,5.76327,5.25816,1.81429,-0.46224,6.1,1.50204,-0.44354,0.19429,0.19429,4.12041,0.73265,3.91633,0.68673,0.66122,0.65612,4.03367,0.6102,0.6,0.6,2.21735,0.62041,0.61531,2.14592,0.6,0.65612,0.99796,0.6,1.20714,27.78878,2.16633,0.93673,0.94184,0.62551,1.82959,1.47245,21.47755,7.57449,5.13061,6.88571,1.14082,0.6102,0.6,0.6,28.63061,17.25306,0
0,1_ba64a8ab653a0720535575cc68af8e2d2515932cclass,2.91571,5.1954,2.27969,2.91571,12.59004,1.31034,0.09195,7.97701,130.72031,0.17392,-0.07246,-0.07246,7.16858,0.5977,4.76628,0.341,0.15709,1.90421,6.84291,0.00766,0.01149,0.0613,1.78161,0.7318,0.44061,1.15326,0.05747,0.13027,0.69349,0,4.72414,49.2069,3.83908,0.6092,2.05747,0.61303,0.69732,11.10345,4.95785,7.44828,2.48659,4.63602,0.71264,0.42146,0.03448,0,47.89655,16.10345,0.04981
