,commitID,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
0,10_2a847d080fd6e439dfca30a54ca4ddade605087class,3,5.28302,2.28302,3,13.13585,1.29434,0.09811,8.03774,130.67925,0.18499,-0.05634,-0.05634,7.58491,0.44528,5.01887,0.35094,0.27547,1.93962,7.2566,0.00755,0.15472,0.05283,1.95094,0.81887,0.47547,1.27547,0.06415,0.13585,0.81132,0,4.18113,50.3434,4.03396,0.55849,2.28679,0.57358,0.68679,11.03774,4.58113,7.8566,2.40755,4.8,0.71698,0.40377,0.02642,0,47.89434,20.00377,0.04906
1,13_f0299deabfe7fc79484aceb357a18a5a00e2e91class,3.35052,5.67526,2.32474,3.35052,12.26031,1.23454,0.13402,7.62629,96.89433,0.18638,-0.00948,-0.00948,7.30928,0.42268,4.8067,0.39175,0.21392,1.89691,6.93557,0.07474,0.17784,0.04897,2.01804,0.70619,0.39433,1.23454,0.06186,0.32732,0.73711,0,1.90979,47.5799,3.82216,0.45876,2.17784,0.52577,0.56443,9.72423,3.81186,7.4433,2.19072,4.90722,0.65979,0.3866,0.03351,0,47.19845,29.49485,0.14175
2,15_8a52880317d27c591d23e519f75d0f8f78f770cclass,4.14537,6.61821,2.46965,4.14856,12.34665,1.20288,0.10543,8.4361,88.92652,0.16864,-0.00977,-0.00977,6.84185,0.47444,4.53834,0.30511,0.35463,1.64377,6.55591,0.03514,0.11661,0.05272,1.81949,0.66613,0.34505,1.10703,0.06869,0.29872,0.7492,0,1.86102,50.4393,3.73482,0.76198,2.00319,0.96805,0.64058,10.15655,4.58307,7.16294,2.43131,4.94089,1.41693,0.30192,0.01757,0,46.28914,26.02396,0.17891
3,7_08bad56dfe95688e069e088409f200b7a82bb55class,3.14433,5.93814,2.79381,3.14433,12.93814,1.23711,0.09278,9.01031,137.44845,0.16723,-0.01587,-0.01587,6.65464,0.44845,5.68557,0.25258,0.20103,0.51546,6.41237,0.01031,0.00515,0.07216,1.78351,0.57216,0.36082,1.24227,0.06701,0.1134,0.59794,0,5.41237,54.7268,3.8866,0.75773,2.31443,0.71649,0.74742,12.5567,5.95361,8.02062,2.47938,4.76804,0.80412,0.62887,0.03608,0,41.12371,15.70103,0.06701
4,16_5cd034b74cb1d76d10c5815c081b35f0d102a34class,3.07326,5.3663,2.29304,3.07326,12.74359,1.2967,0.0989,7.94139,117.663,0.18415,-0.05263,-0.05263,7.337,0.43223,4.7033,0.32967,0.26007,2.04396,7.02198,0.00733,0.15018,0.05128,1.93407,0.80952,0.46886,1.27106,0.06227,0.13187,0.8022,0,4.05128,49.08791,3.99634,0.54945,2.25641,0.5641,0.67033,11.05128,4.50549,7.47619,2.34066,4.76923,0.7033,0.39194,0.02564,0,47.93773,19.56044,0.12454
5,8_7042dcfdb681d73e29943ba71863cadc0523635class,3,5.29213,2.29213,3,12.77903,1.29213,0.09738,8.05243,120.88015,0.18478,-0.05479,-0.05479,7.25843,0.44944,4.68539,0.37079,0.27715,1.92509,6.90637,0.00749,0.15356,0.05243,1.96629,0.82397,0.4794,1.28839,0.06742,0.13109,0.80524,0,4.13483,49.26966,4.02996,0.55805,2.29588,0.56929,0.68539,10.94382,4.59551,7.4794,2.37079,4.77903,0.70787,0.40075,0.02622,0,48.00749,16.02622,0.04869
6,12_6d6f6edfdab713d3054f341dfa22d690cd43b77class,3.27711,6.05622,2.77912,3.27711,12.80723,1.32932,0.09639,8.09639,133.57831,0.18172,-0.07937,-0.07937,7.05622,0.62249,4.99598,0.36546,0.16466,1.53012,6.70683,0.00803,0.01205,0.06426,1.86747,0.76707,0.46185,1.20884,0.06024,0.13655,0.72691,0,5.07631,51.16466,4.07229,0.63855,2.18474,0.65863,0.73092,11.63855,5.19679,7.80723,2.61044,4.85542,0.751,0.44177,0.03614,0,47.81526,12.77108,0.05221
7,11_081cc85d60a37e8266fa668b20ea9f9437bfef1class,3.19421,5.96694,2.77273,3.19421,13,1.34711,0.1157,8.16942,137.1281,0.18064,-0.0813,-0.0813,7.1157,0.6157,5.05785,0.31818,0.21074,1.52893,6.81405,0.00826,0.0124,0.06612,1.80992,0.66529,0.38017,1.22727,0.06198,0.1405,0.63223,0,4.95041,51.74793,4.02066,0.65702,2.28512,0.68595,0.71074,11.92149,5.18595,7.83884,2.46694,4.80992,0.76033,0.44215,0.03719,0,47.7438,13.07438,0.05372
8,5_dc224d1de167c22f076f46abf2eea6e6d6e32daclass,3.00373,5.29478,2.29104,3.00373,12.79478,1.29104,0.09701,8.03358,118.30597,0.18481,-0.05442,-0.05442,7.27612,0.46269,4.72388,0.3694,0.25746,1.92537,6.92537,0.00746,0.15299,0.05224,1.95896,0.83209,0.47761,1.28358,0.06343,0.13433,0.80597,0,4.1306,49.30597,4.0709,0.55597,2.3097,0.56716,0.68284,10.91791,4.60821,7.48881,2.37687,4.79104,0.70896,0.39925,0.02612,0,47.98881,19.78731,0.04851
9,14_08056a29da693b41a19b1515c0e504ec17926e0class,3.21138,5.99593,2.78455,3.21138,12.88211,1.34146,0.11382,8.08537,136.97154,0.17948,-0.08065,-0.08065,7.06911,0.60569,5.02846,0.31301,0.20732,1.52033,6.77236,0.00813,0.0122,0.06504,1.79268,0.6626,0.37805,1.21545,0.06098,0.13821,0.63008,0,4.87805,51.22358,3.9878,0.64634,2.26829,0.6748,0.71951,11.73984,5.14228,7.7439,2.45122,4.7561,0.75203,0.44715,0.03659,0,47.37398,12.85366,0.05285
10,4_270592e4c48bafacc5f7bfd51063191d175d2b0class,3.35455,5.2,1.84545,3.35455,10.78,1.22727,0.12727,7.80727,80.46909,0.14966,-0.00816,-0.00816,6.18727,0.52,4.07091,0.32182,0.30545,1.48909,5.88364,0.06,0.13455,0.04,1.64545,0.62545,0.31818,1,0.06364,0.26364,0.64364,0,1.87455,44.79091,2.98182,0.53455,1.74182,0.69455,0.55091,8.39636,4.26,6.68727,2.23455,4.52,0.90727,0.32727,0.03091,0,43.18364,29.02,0.09818
11,6_8bce4c2b10636018164c83641db2c7c21316c25class,3.50692,5.45675,1.94983,3.50692,11.44464,1.23183,0.13322,8.21799,86.73356,0.14992,-0.00755,-0.00755,6.48097,0.5173,4.23529,0.31834,0.3391,1.58824,6.17993,0.05709,0.13149,0.04325,1.76298,0.69896,0.36159,1.04325,0.07266,0.28547,0.7699,0,1.88235,46.97059,3.1955,0.53806,2.03979,0.71799,0.56574,10.72837,4.52941,7.09343,2.45848,4.77509,0.92561,0.31661,0.02768,0,44.64187,27.77682,0.15398
12,9_c44cc0062c76f498a8b11572b53cc2db55fbf93class,3.05535,5.36162,2.30627,3.05535,12.65683,1.29889,0.09963,7.98524,116.90775,0.18321,-0.05333,-0.05333,7.24354,0.43542,4.71587,0.32103,0.26199,1.94465,6.94096,0.00738,0.15129,0.05166,1.95203,0.8155,0.47232,1.28413,0.06273,0.13284,0.81181,0,4.09963,48.92251,4.02214,0.54613,2.26568,0.56458,0.67159,10.78229,4.52768,7.45756,2.30627,4.7786,0.7048,0.39483,0.02583,0,47.82288,19.69742,0.12546
13,1_72ba54b6fabb34b193ad79595a852aaa203150aclass,3.15248,5.47872,2.32624,3.15248,12.64184,1.30851,0.09574,7.81915,104.7695,0.18956,-0.03797,-0.03797,7.40071,0.42199,4.74468,0.31915,0.30142,2.03546,7.09929,0.05674,0.14539,0.04965,2.10993,0.80142,0.46099,1.2234,0.06383,0.3617,0.79433,0,3.99645,48.70567,3.94326,0.52837,2.20567,0.5461,0.64184,10.70213,4.39716,7.55674,2.28014,4.89007,0.68085,0.39007,0.02482,0,47.68085,30.50709,0.12057
14,3_02254c25b4012a1b1c36e829edee45f42affd25class,2.91188,5.18774,2.27586,2.91188,12.96935,1.31034,0.09195,7.90038,140.19157,0.17647,-0.07246,-0.07246,7.59004,0.5977,5.13793,0.341,0.15709,1.95402,7.26437,0.00766,0.01149,0.0613,1.78161,0.7318,0.44061,1.14559,0.06513,0.13027,0.69349,0,4.61303,50.08429,3.83908,0.60536,2.05364,0.58621,0.69732,11.0613,4.88506,7.74713,2.48276,4.61686,0.71264,0.42146,0.03448,0,47.54789,16.10345,0.04981
15,2_568046419bbc2f1399948bce9a1d40009792bffclass,3.04194,5.39677,2.35484,3.04194,12.32581,1.21935,0.1,7.68065,97.32903,0.17898,-0.00599,-0.00599,7.33548,0.42903,4.76774,0.37097,0.22903,1.96774,6.98387,0.05161,0.17742,0.05484,1.99677,0.74516,0.42258,1.18387,0.05161,0.33871,0.75161,0,2.07097,47.6871,3.87742,0.50323,2.14194,0.53226,0.59677,10.05484,3.74839,7.31613,2.14839,4.79355,0.67097,0.41613,0.02258,0,47.54839,25.23871,0.12903
16,17_8a52880317d27c591d23e519f75d0f8f78f770cclass,4.14537,6.61821,2.46965,4.14856,12.34665,1.20288,0.10543,8.4361,88.92652,0.16864,-0.00977,-0.00977,6.84185,0.47444,4.53834,0.30511,0.35463,1.64377,6.55591,0.03514,0.11661,0.05272,1.81949,0.66613,0.34505,1.10703,0.06869,0.29872,0.7492,0,1.86102,50.4393,3.73482,0.76198,2.00319,0.96805,0.64058,10.15655,4.58307,7.16294,2.43131,4.94089,1.41693,0.30192,0.01757,0,46.28914,26.02396,0.17891
