file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/test/java/org/ta4j/core/indicators/helpers/FixedIndicatorTest.java,org.ta4j.core.indicators.helpers.FixedIndicatorTest,getValueOnFixedBooleanIndicator/0,false,47,2,0,0,0,1,3,8,0,1,0,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0,7,1,0,false
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/test/java/org/ta4j/core/indicators/helpers/FixedIndicatorTest.java,org.ta4j.core.indicators.helpers.FixedIndicatorTest,getValueOnFixedDecimalIndicator/0,false,33,2,0,0,0,1,2,10,0,1,0,2,0,0,0,0,0,0,6,12,2,0,0,0,0,0,9,1,0,false
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/test/java/org/ta4j/core/indicators/helpers/CloseLocationValueIndicatorTest.java,org.ta4j.core.indicators.helpers.CloseLocationValueIndicatorTest,getValue/0,false,54,2,0,0,0,1,2,8,0,1,0,2,0,0,0,0,0,0,0,11,1,1,0,0,0,0,11,1,0,false
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/test/java/org/ta4j/core/indicators/helpers/CloseLocationValueIndicatorTest.java,org.ta4j.core.indicators.helpers.CloseLocationValueIndicatorTest,setUp/0,false,42,4,0,0,0,1,1,9,0,1,0,1,0,0,0,0,0,0,0,20,2,0,0,0,0,0,8,1,0,false
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/TimeSeries.java,org.ta4j.core.TimeSeries,getName/0,false,41,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/TimeSeries.java,org.ta4j.core.TimeSeries,isEmpty/0,false,74,1,1,0,1,2,1,3,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,10,65536,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/TimeSeries.java,org.ta4j.core.TimeSeries,getTickCount/0,false,66,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/TimeSeries.java,org.ta4j.core.TimeSeries,getSeriesPeriodDescription/0,false,103,2,4,0,4,2,8,9,1,3,0,8,3,3,0,0,0,0,1,0,3,0,1,0,0,0,19,65536,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/TimeSeries.java,org.ta4j.core.TimeSeries,getBeginIndex/0,false,90,0,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/TimeSeries.java,org.ta4j.core.TimeSeries,getRemovedTicksCount/0,false,129,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/TimeSeries.java,org.ta4j.core.TimeSeries,setMaximumTickCount/1[int],false,115,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/TimeSeries.java,org.ta4j.core.TimeSeries,getTick/1[int],false,46,1,10,10,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/TimeSeries.java,org.ta4j.core.TimeSeries,getTickData/0,false,78,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/TimeSeries.java,org.ta4j.core.TimeSeries,getEndIndex/0,false,95,0,7,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/TimeSeries.java,org.ta4j.core.TimeSeries,getMaximumTickCount/0,false,124,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,true
